contrarier;1;8;;;t;p;;;;
contraster;1;3;;;i;t;;;;
contre-attaquer;1;11;;;i;;;;;
contrebalancer;1;12;contrebalan;;t;p;;;;
contrebattre;3;93;;;t;;;;;
contrebouter;1;3;;;t;;;;;
contre-braquer;1;11;;;t;;;;;
contrebraquer;1;11;;;t;;;;;
contrebuter;1;3;;;t;;;;;
contrecarrer;1;3;;;t;;;;;
contredire;3;77;;;t;p;;;;
contrefaire;3;68;;;t;;;;;
contreficher;1;5;;;xp;;;;;
contrefoutre;3;93;;;xp;d;;;;
contre-indiquer;1;11;;;t;;;;;
contremander;1;3;;;t;;;;;
contre-manifester;1;3;;;i;;;;;
contremarquer;1;11;;;t;;;;;
contre-miner;1;3;;;t;;;;;
contre-murer;1;3;;;t;;;;;
contre-passer;1;3;;;t;;;;;
contre-plaquer;1;11;;;t;;;;;
contrer;1;3;;;t;;;;;
contre-sceller;1;3;;;t;;;;;
contresigner;1;9;;;t;;;;;
contre-tirer;1;3;;;t;;;;;
contrevenir;3;39;;;ti;;;;;
contribuer;1;7;;;ti;;;;;
contrister;1;3;;;t;;;;;
contrôler;1;3;;;t;p;;;;
controuver;1;3;;;t;;;;;
controverser;1;3;;;t;;;;;
contusionner;1;3;;;t;;;;;
convaincre;3;95;;;t;p;;;;
convenir;3;39;;;ti;p;;;avoir/être;
conventionner;1;3;;;t;;;;;
converger;1;13;;;i;;;;;
converser;1;3;;;i;;;;;
convertir;2;6;;;t;p;;;;
convier;1;8;;;t;;;;;
convivialiser;1;3;;;i;t;;;;
convoiter;1;3;;;t;;;;;
convoler;1;3;;;i;;;;;
convoquer;1;11;;;t;;;;;
convoyer;1;27;;;t;;;;;
convulser;1;3;;;t;;;;;
convulsionner;1;3;;;t;;;;;
coopérer;1;14;;;i;;;;;
coopter;1;3;;;t;;;;;
coordonner;1;3;;;t;p;;;;
copermuter;1;3;;;t;;;;;
copier;1;8;;;t;;;;;
copiner;1;3;;;i;;;;;
coposséder;1;14;;;t;;;;;
coprésider;1;3;;;t;;;;;
coproduire;3;74;;;t;;;;;
copuler;1;3;;;i;;;;;
copyrighter;1;3;;;t;;;;;
copywriter;1;3;;;t;;;;;
coquer;1;11;;;t;;;;;
coqueter;1;24;;;i;;;;;
coquiller;1;9;;;i;t;;;;
cordeler;1;21;;;t;;;;;
corder;1;3;;;t;;;;;
cordonner;1;3;;;t;;;;;
cornancher;1;3;;;t;;;;;
cornaquer;1;11;;;t;;;;;
corner;1;3;;;i;t;;;;
correctionnaliser;1;3;;;t;;;;;
corréler;1;14;;;t;;;;;
correspondre;3;83;;;i;ti;p;;;
corriger;1;13;;;t;p;;;;
corroborer;1;3;;;t;;;;;
corroder;1;3;;;t;;;;;
corrompre;3;92;;;t;p;;;;
corroyer;1;27;;;t;;;;;
corser;1;3;;;t;p;;;;
corseter;1;23;;;t;;;;;
cosigner;1;9;;;t;;;;;
cosmétiquer;1;11;;;t;;;;;
cosser;1;3;;;i;;;;;
costumer;1;3;;;t;p;;;;
coter;1;3;;;t;;;;;
cotir;2;6;;;t;;;;;
cotiser;1;3;;;i;p;;;;
cotonner;1;3;;;i;t;p;;;
côtoyer;1;27;;;t;;;;;
couchailler;1;9;;;i;;;;;
coucher;1;3;;;i;t;p;;;
couder;1;3;;;t;;;;;
coudoyer;1;27;;;t;;;;;
coudre;3;89;;;t;;;;;
couillonner;1;3;;;t;;;;;
couiner;1;3;;;t;;;;;
couler;1;3;;;i;t;p;;;
coulisser;1;3;;;i;t;;;;
coupailler;1;9;;;t;;;;;
coupeller;1;3;;;t;;;;;
couper;1;3;;;t;p;;;;
coupler;1;3;;;t;;;;;
courailler;1;9;;;i;;;;;
courbatturer;1;3;;;t;;;;;courbaturer
courbaturer;1;3;;;t;;;;;courbatturer
courber;1;3;;;t;p;;;;
courir;3;32;;;i;t;;;;
couronner;1;3;;;t;p;;;;
courre;1;3;;;t;d;;;;
courroucer;1;12;courr;;t;p;;;;
courser;1;3;;;t;;;;;
courtauder;1;3;;;t;;;;;
court-circuiter;1;3;;;t;;;;;
courtiser;1;3;;;t;;;;;
cousiner;1;3;;;i;;;;;
coûter;1;3;;;i;t;ti;;;
couturer;1;3;;;t;;;;;
couver;1;3;;;i;t;;;;
couvrir;3;42;;;t;p;;;;
coxer;1;3;;;t;;;;;
cracher;1;3;;;t;;;;;
crachiner;1;3;;;i;imp;;;;
crachoter;1;3;;;i;;;;;
crachouiller;1;9;;;t;;;;;
crailler;1;9;;;i;;;;;
craindre;3;87;;;t;;;;;
cramer;1;3;;;i;t;;;;
cramponner;1;3;;;t;p;;;;
crampser;1;3;;;i;;;;;
cramser;1;3;;;i;;;;;
craner;1;3;;;t;;;;;
crâner;1;3;;;i;;;;;
cranter;1;3;;;t;;;;;
crapahuter;1;3;;;i;;;;;
crapaüter;1;3;;;i;;;;;
crapoter;1;3;;;i;;;;;
crapuler;1;3;;;i;;;;;
craqueler;1;21;;;t;p;;;;
craquer;1;11;;;i;t;;;;
craqueter;1;24;;;i;;;;;
crasher;1;3;;;xp;;;;;
crasser;1;3;;;t;;;;;
cravacher;1;3;;;i;t;;;;
cravater;1;3;;;t;;;;;
crawler;1;3;;;i;;;;;
crayonner;1;3;;;t;;;;;
crécher;1;14;cr;ch;i;;;;;
crédibiliser;1;3;;;t;;;;;
créditer;1;3;;;t;;;;;
créer;1;10;;;t;p;;;;
crémer;1;14;cr;m;i;t;;;;
créneler;1;21;;;t;;;;;
créner;1;14;cr;n;t;;;;;
créoliser;1;3;;;t;p;;;;
créosoter;1;3;;;t;;;;;
crêper;1;3;;;t;p;;;;
crépir;2;6;;;t;;;;;
crépiter;1;3;;;i;;;;;
crétiniser;1;3;;;t;;;;;
creuser;1;3;;;t;p;;;;
crevasser;1;3;;;t;p;;;;
crever;1;19;;;i;t;p;;avoir/être;
criailler;1;9;;;i;;;;;
cribler;1;3;;;t;;;;;
crier;1;8;;;i;t;;;;
criminaliser;1;3;;;t;;;;;
criquer;1;11;;;i;;;;;
criser;1;3;;;i;;;;;
crisper;1;3;;;t;p;;;;
crisser;1;3;;;i;;;;;
cristalliser;1;3;;;i;t;p;;;
criticailler;1;9;;;t;;;;;
critiquer;1;11;;;t;;;;;
croasser;1;3;;;i;;;;;
crocher;1;3;;;i;t;;;;
crocheter;1;23;;;t;;;;;
croire;3;72;;;t;ti;p;;;
croiser;1;3;;;i;t;p;;;
croître;3;99;;;i;;;;avoir/être;
crônir;2;6;;;i;;;;;
crounir;2;6;;;i;;;;;
croquer;1;11;;;i;t;;;;
crosser;1;3;;;t;;;;;
crotter;1;3;;;i;t;p;;;
crouler;1;3;;;i;;;;avoir/être;
croupionner;1;3;;;i;;;;;
croupir;2;6;;;i;;;;avoir/être;
croustiller;1;9;;;i;;;;;
croûter;1;3;;;i;t;;;;
croûtonner;1;3;;;xp;;;;;
crucifier;1;8;;;t;;;;;
crypter;1;3;;;t;;;;;
cryptographier;1;8;;;t;;;;;
cuber;1;3;;;i;t;;;;
cueillir;3;43;;;t;;;;;
cuirasser;1;3;;;t;p;;;;
cuire;3;74;;;i;t;;;;
cuisiner;1;3;;;t;;;;;
cuiter;1;3;;;xp;;;;;
cuivrer;1;3;;;t;;;;;
culbuter;1;3;;;i;t;;;;
culer;1;3;;;i;;;;;
culminer;1;3;;;i;;;;;
culotter;1;3;;;t;p;;;;
culpabiliser;1;3;;;i;t;p;;;
cultiver;1;3;;;t;p;;;;
cumuler;1;3;;;t;;;;;
curer;1;3;;;t;p;;;;
cureter;1;24;;;t;;;;;
customiser;1;3;;;t;;;;;
cuveler;1;21;;;t;;;;;
cuver;1;3;;;i;t;;;;
cyanoser;1;3;;;t;;;;;
cylindrer;1;3;;;t;;;;;
dactylographier;1;8;;;t;;;;;
daguer;1;11;;;i;t;;;;
daigner;1;9;;;t;;;;;
daller;1;3;;;t;;;;;
damasquiner;1;3;;;t;;;;;
damasser;1;3;;;t;;;;;
damer;1;3;;;i;t;;;;
damner;1;3;;;t;p;;;;
dandiner;1;3;;;t;;;;;
danser;1;3;;;i;t;;;;
dansotter;1;3;;;i;;;;;
darder;1;3;;;i;t;;;;
dater;1;3;;;i;t;;;;
dauber;1;3;;;t;ti;;;;
déactiver;1;3;;;t;;;;;
dealer;1;3;;;t;;;;;
déambuler;1;3;;;i;;;;;
débâcher;1;3;;;t;;;;;
débâcler;1;3;;;t;;;;;
débagouler;1;3;;;t;;;;;
débâillonner;1;3;;;t;;;;;
déballer;1;3;;;t;;;;;
déballonner;1;3;;;xp;;;;;
débalourder;1;3;;;t;;;;;
débanaliser;1;3;;;t;;;;;
débander;1;3;;;i;t;p;;;
débaptiser;1;3;;;t;;;;;
débarbouiller;1;3;;;t;p;;;;
débarder;1;3;;;t;;;;;
débarquer;1;11;;;i;t;;;;
débarrasser;1;3;;;t;p;;;;
débarrer;1;3;;;t;;;;;
débâter;1;3;;;t;;;;;
débâtir;2;6;;;t;;;;;
débattre;3;93;;;t;p;;;;
débaucher;1;3;;;t;p;;;;
débecqueter;1;3;;;t;;;;;débecter, débequeter
débequeter;1;3;;;t;;;;;débecter, débecqueter
débecter;1;3;;;t;;;;;débecqueter,débequeter
débiliter;1;3;;;t;;;;;
débillarder;1;3;;;t;;;;;
débiner;1;3;;;t;p;;;;
débiter;1;3;;;t;;;;;
déblatérer;1;14;déblat;r;i;t;ti;;;
déblayer;1;25;;;t;;;;;
débleuir;2;6;;;t;;;;;
débloquer;1;11;;;i;t;;;;
débobiner;1;3;;;t;;;;;
déboguer;1;11;;;t;;;;;
déboiser;1;3;;;t;;;;;
déboîter;1;3;;;i;t;p;;;
débonder;1;3;;;t;p;;;;
déborder;1;3;;;i;t;ti;p;avoir/être;
débosseler;1;21;;;t;;;;;
débotter;1;3;;;t;p;;;;
déboucher;1;3;;;i;t;;;;
déboucler;1;3;;;t;;;;;
débouder;1;3;;;i;t;;;;
débouillir;3;41;;;t;;;;;
débouler;1;3;;;i;;;;;
déboulonner;1;3;;;t;;;;;
débouquer;1;11;;;i;;;;;
débourber;1;3;;;t;;;;;
débourrer;1;3;;;t;;;;;
débourser;1;3;;;t;;;;;
déboussoler;1;3;;;t;;;;;
débouter;1;3;;;t;;;;;
déboutonner;1;3;;;t;p;;;;
débraguetter;1;3;;;t;p;;;;
débrailler;1;9;;;xp;;;;;
débrancher;1;3;;;t;p;;;;
débrider;1;3;;;t;;;;;
débriefer;1;3;;;t;;;;;
débrocher;1;3;;;t;;;;;
débrouiller;1;9;;;t;p;;;;
débroussailler;1;9;;;t;;;;;
débucher;1;3;;;i;t;;;;
débudgétiser;1;3;;;t;;;;;
débugger;1;3;;;t;;;;;
débuller;1;3;;;t;;;;;
débureaucratiser;1;3;;;t;;;;;
débusquer;1;11;;;t;;;;;
débuter;1;3;;;i;t;;;;
décacheter;1;24;;;t;;;;;
décadenasser;1;3;;;t;;;;;
décadrer;1;3;;;t;;;;;
décaféiner;1;3;;;t;;;;;
décaisser;1;3;;;t;;;;;
décalaminer;1;3;;;t;;;;;
décalcifier;1;8;;;t;p;;;;
décaler;1;3;;;t;;;;;
décalotter;1;3;;;t;;;;;
décalquer;1;11;;;t;;;;;
décamper;1;3;;;i;;;;avoir/être;
décaniller;1;9;;;i;;;;;
décanter;1;3;;;i;t;p;;;
décapeler;1;21;;;t;;;;;
décaper;1;3;;;t;;;;;
décapitaliser;1;3;;;t;;;;;
décapiter;1;3;;;t;;;;;
décapoter;1;3;;;t;;;;;
décapsuler;1;3;;;t;;;;;
décapuchonner;1;3;;;t;;;;;
décarburer;1;3;;;t;;;;;
décarcasser;1;3;;;t;p;;;;
décarpiller;1;9;;;t;;;;;
décarreler;1;21;;;t;;;;;
décarrer;1;3;;;i;;;;;
décartonner;1;3;;;t;;;;;
décatir;2;6;;;t;p;;;;
décavaillonner;1;3;;;t;;;;;
décaver;1;3;;;t;p;;;;
décéder;1;14;déc;d;t;;;;;
déceler;1;20;;;t;;;;;
décélérer;1;14;décél;r;i;;;;;
décentraliser;1;3;;;t;p;;;;
décentrer;1;3;;;t;p;;;;
décercler;1;3;;;t;;;;;
décérébrer;1;3;;;t;;;;;
décerner;1;3;;;t;;;;;
décerveler;1;21;;;t;;;;;
décesser;1;3;;;ti;;;;;
décevoir;3;48;;;t;;;;;
déchagriner;1;3;;;t;;;;;
déchaîner;1;3;;;t;p;;;;
déchanter;1;3;;;i;;;;;
déchaper;1;3;;;t;;;;;
déchaperonner;1;3;;;t;;;;;
décharger;1;13;;;t;p;;;;
décharner;1;3;;;t;;;;;
déchaumer;1;3;;;t;;;;;
déchausser;1;3;;;t;p;;;;
décher;1;14;;;t;;;;;
déchevêtrer;1;3;;;t;;;;;
décheviller;1;9;;;t;;;;;
déchiffonner;1;3;;;t;;;;;
déchiffrer;1;3;;;t;;;;;
déchiffrer;1;3;;;t;;;;;
déchiqueter;1;24;;;t;;;;;
déchirer;1;3;;;t;p;;;;
déchlorurer;1;3;;;t;;;;;
déchoir;3;67;;;i;d;;;avoir/être;
déchristianiser;1;3;;;t;p;;;;
déchromer;1;3;;;t;;;;;
décider;1;3;;;t;ti;p;;;
décimaliser;1;3;;;t;;;;;
décimer;1;3;;;t;;;;;
décintrer;1;3;;;t;;;;;
déclamer;1;3;;;t;;;;;
déclarer;1;3;;;t;p;;;;
déclasser;1;3;;;t;;;;;
déclaveter;1;24;;;t;;;;;
déclencher;1;3;;;t;p;;;;
décléricaliser;1;3;;;t;;;;;
décliner;1;3;;;i;t;p;;;
décliqueter;1;24;;;t;;;;;
décloisonner;1;3;;;t;;;;;
déclore;3;104;;;t;d;;;;
déclouer;1;7;;;t;;;;;
décocher;1;3;;;t;;;;;
décoder;1;3;;;t;;;;;
décoffrer;1;3;;;t;;;;;
décoiffer;1;3;;;t;p;;;;
décoincer;1;12;décoin;;t;p;;;;
décolérer;1;14;décol;r;i;;;;;
décoller;1;3;;;i;t;p;;;
décolleter;1;24;;;t;p;;;;
décoloniser;1;3;;;t;;;;;
décolorer;1;3;;;t;p;;;;
décommander;1;3;;;t;p;;;;
décommettre;3;94;;;t;;;;;
décommuniser;1;3;;;t;;;;;
décompenser;1;3;;;i;;;;;
décomplexer;1;3;;;t;;;;;
décomposer;1;3;;;t;p;;;;
décompresser;1;3;;;i;t;;;;
décomprimer;1;3;;;t;;;;;
décompter;1;3;;;t;;;;;
déconcentrer;1;3;;;t;p;;;;
déconcerter;1;3;;;t;;;;;
déconcubiner;1;3;;;xp;;;;;
déconditionner;1;3;;;t;;;;;
déconfire;3;82;;;t;;;;;
décongeler;1;20;;;t;;;;;
décongestionner;1;3;;;t;;;;;
déconnecter;1;3;;;t;p;;;;
déconner;1;3;;;i;;;;;
déconseiller;1;9;;;t;;;;;
déconsidérer;1;14;déconsid;r;t;p;;;;
déconsigner;1;9;;;t;;;;;
déconstiper;1;3;;;t;;;;;
déconstruire;3;74;;;t;;;;;
décontaminer;1;3;;;t;;;;;
décontenancer;1;12;;;t;p;;;;
décontracter;1;3;;;t;p;;;;
déconventionner;1;3;;;t;;;;;
décorder;1;3;;;t;p;;;;
décorer;1;3;;;i;t;;;;
décorner;1;3;;;t;;;;;
décortiquer;1;11;;;t;;;;;
découcher;1;3;;;i;;;;
découdre;3;89;;;t;p;;;
découler;1;3;;;i;ti;;;
découper;1;3;;;t;p;;;
découpler;1;3;;;t;;;;
décourager;1;13;;;t;p;;;
découronner;1;3;;;t;;;;
découvrir;3;42;;;t;p;;;
décrambuter;1;3;;;i;t;;;
décramponner;1;3;;;t;;;;
décrapouiller;1;9;;;t;p;;;
décrasser;1;3;;;t;p;;;
décrédibiliser;1;3;;;t;p;;;
décréditer;1;3;;;t;p;;;
décrémenter;1;3;;;t;;;;
décrêper;1;3;;;t;;;;
décrépir;2;6;;;t;p;;;
décrépiter;1;3;;;i;t;;;
décréter;1;14;décr;t;t;;;;
décreuser;1;3;;;t;;;;
décrier;1;3;;;t;;;;
décriminaliser;1;3;;;t;;;;
décrire;3;80;;;t;p;;;
décrisper;1;3;;;t;p;;;
décrocher;1;3;;;i;t;p;;
décroiser;1;3;;;t;;;;
décroître;3;100;;;i;;;;avoir/être
décrotter;1;3;;;t;;;;
décroûter;1;3;;;t;;;;
décruer;1;7;;;t;;;;
décruser;1;3;;;t;;;;
décrypter;1;3;;;t;;;;
décuire;3;74;;;t;;;;
décuivrer;1;3;;;t;;;;
déculasser;1;3;;;t;;;;
déculotter;1;3;;;t;p;;;
déculpabiliser;1;3;;;t;p;;;
décupler;1;3;;;i;t;;;
décuver;1;3;;;t;;;;
dédaigner;1;9;;;t;ti;;;
dédicacer;1;12;;;t;;;;
dédier;1;8;;;t;;;;
dédire;3;77;;;t;p;;;
dédommager;1;13;;;t;;;;
dédorer;1;3;;;t;;;;
dédouaner;1;3;;;t;p;;;
dédoubler;1;3;;;t;p;;;
dédramatiser;1;3;;;t;;;;
déduire;3;74;;;t;p;;;
défaillir;3;44;;;i;;;;
défaire;3;68;;;t;p;;;
défalquer;1;11;;;t;;;;
défarder;1;3;;;t;;;;
défarguer;1;11;;;t;;;;
défatiguer;1;11;;;t;;;;
défaucher;1;3;;;t;;;;
défaufiler;1;3;;;t;;;;
défausser;1;3;;;t;p;;;
défavoriser;1;3;;;t;;;;
défendre;3;83;;;t;p;;;
défenestrer;1;3;;;t;p;;;
déféquer;1;16;déf;que;i;t;;;
déférer;1;14;déf;r;t;ti;;;
déferler;1;3;;;i;t;;;
déferrer;1;3;;;t;;;;
déferriser;1;3;;;t;;;;
défeuiller;1;9;;;t;;;;
défeutrer;1;3;;;t;;;;
défibrer;1;3;;;t;;;;
déficeler;1;21;;;t;;;;
déficher;1;3;;;t;;;;
défier;1;8;;;t;p;;;
défiger;1;13;;;t;;;;
défigurer;1;3;;;t;p;;;
défiler;1;3;;;i;t;p;;
définir;2;6;;;t;p;;;
défiscaliser;1;3;;;t;;;;
déflagrer;1;3;;;i;;;;
déflaquer;1;11;;;i;;;;
défléchir;2;6;;;i;t;;;
défleurir;2;6;;;i;t;;;
défloquer;1;11;;;t;;;;
déflorer;1;3;;;t;;;;
défolier;1;8;;;t;;;;
défoncer;1;12;défon;;t;p;;;
déformer;1;5;;;t;p;;;
défouler;1;3;;;t;p;;;
défourailler;1;9;;;i;t;;;
défourner;1;3;;;t;;;;
défourrer;1;3;;;t;;;;
défragmenter;1;3;;;t;;;;
défraîchir;2;6;;;t;;;;
défranciser;1;3;;;t;;;;
défrayer;1;25;;;t;;;;
défretter;1;3;;;t;;;;
défricher;1;3;;;t;;;;
défringuer;1;11;;;t;p;;;
défriper;1;3;;;t;;;;
défriser;1;3;;;t;;;;
défroisser;1;3;;;t;p;;;
défroncer;1;12;;;t;;;;
défroquer;1;11;;;i;t;p;;
défruiter;1;3;;;t;;;;
défrusquer;1;11;;;t;;;;
dégager;1;13;;;i;t;p;;
dégainer;1;3;;;t;;;;
dégalonner;1;3;;;t;;;;
déganter;1;3;;;t;p;;;
dégarnir;2;6;;;t;p;;;
dégasoliner;1;3;;;t;;;;
dégauchir;2;6;;;t;;;;
dégazer;1;3;;;i;t;;;
dégazoliner;1;3;;;t;;;;
dégazonner;1;3;;;t;;;;
dégeler;1;20;;;i;t;p;;avoir/être
dégénérer;1;14;dégén;r;i;;;;avoir/être
dégermer;1;3;;;t;;;;
dégingander;1;3;;;t;p;;;
dégîter;1;3;;;t;;;;
dégivrer;1;3;;;t;;;;
déglacer;1;12;;;t;;;;
déglinguer;1;11;;;t;p;;;
dégluer;1;7;;;t;;;;
déglutir;1;6;;;t;;;;
dégobiller;1;9;;;t;;;;
dégoiser;1;3;;;i;t;;;
dégommer;1;3;;;t;;;;
dégonder;1;3;;;t;;;;
dégonfler;1;3;;;i;t;p;;
dégorger;1;13;;;i;t;;;
dégoter;1;3;;;i;t;;;
dégotter;1;3;;;i;t;;;
dégoudronner;1;3;;;t;;;;
dégouliner;1;3;;;i;;;;
dégoupiller;1;9;;;t;;;;
dégourdir;2;6;;;t;p;;;
dégourer;1;3;;;t;;;;
dégourrer;1;3;;;t;;;;
dégoûter;1;3;;;t;p;;;
dégoutter;1;3;;;i;t;;;
dégrader;1;3;;;t;p;;;
dégrafer;1;3;;;t;p;;;
dégraisser;1;3;;;t;;;;
dégravoyer;1;27;;;t;;;;
dégréer;1;10;;;t;;;;
dégréner;1;14;dégr;n;i;t;;;
dégrever;1;19;;;t;;;;
dégringoler;1;3;;;i;t;;;
dégripper;1;3;;;t;;;;
dégriser;1;3;;;t;p;;;
dégrosser;1;3;;;t;;;;
dégrossir;2;6;;;t;p;;;
dégrouiller;1;9;;;xp;;;;
déguerpir;2;6;;;i;t;;;
dégueulasser;1;3;;;t;;;;
dégueuler;1;3;;;t;;;;
déguiser;1;3;;;t;p;;;
dégurgiter;1;3;;;t;;;;
déguster;1;3;;;t;p;;;
déhaler;1;3;;;t;p;;;
déhancher;1;3;;;t;p;;;
déharder;1;3;;;t;;;;
déharnacher;1;3;;;t;p;;;
déhotter;1;3;;;i;;;;
déhouiller;1;9;;;t;;;;
déifier;1;8;;;t;;;;
déjanter;1;3;;;t;;;;
déjauger;1;13;;;i;;;;
déjaunir;2;6;;;t;;;;
déjeter;1;24;;;t;;;;
déjeuner;1;3;;;i;;;;
déjouer;1;7;;;t;;;;
déjucher;1;3;;;i;t;;;
déjuger;1;13;;;xp;;;;
délabialiser;1;3;;;t;p;;;
délabrer;1;3;;;t;p;;;
délabyrinther;1;3;;;t;;;;
délacer;1;12;;;t;;;;
délainer;1;3;;;t;;;;
délaisser;1;3;;;t;;;;
délaiter;1;3;;;t;;;;
délarder;1;3;;;t;;;;
délasser;1;3;;;t;p;;;
délatter;1;3;;;t;;;;
délaver;1;3;;;t;;;;
délayer;1;25;;;t;;;;
déléaturer;1;3;;;t;;;;
délecter;1;3;;;t;p;;;
